Order ID,Product_Qty,Product_SKU,Product_Name,Product_Weight,Product_Variation_Details,Product_Unit_Price,Product_Total_Price
636493,1,1WIL-2203,Willow and Sage Summer 2022,0.5,,14.99,14.99
636493,1,1HOU-23,The Natural Home Issue Volume 4,0.5,,16.99,16.99
636493,1,1WIL-HOL23,The Handmade Gift Issue Volume 1,0.5,,16.99,16.99
636493,1,1WIL-2402,Willow and Sage Spring 2024,0.5,,15.99,15.99
636493,1,1WIL-2403,Willow and Sage Summer 2024,0.5,,15.99,15.99
636493,1,1CDL-24,The Candle Issue Volume 4 – New,0.5,,16.99,16.99
636494,1,1JWL-2501,Belle Armoire Jewelry Spring 2025 Pre-Order,0.5,Shipping Destination,13.99,13.99
636494,1,1SOM-HOL25,A Somerset Holiday Volume 19 Pre-Order,0.5,Shipping Destination,14.99,14.99
636494,1,1SOM-2503,Somerset Studio Summer 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636495-1,1,1RSVP-JOU,Art Journaling Subscription,0,Would you like to add? Art Journaling Winter 2025 (January Issue),73.92,73.92
636495-2,1,1RSVP-JOU,Art Journaling Subscription,0,Subscription Term (Required),53.97,53.97
636495-3,1,1RSVP-JOU,Art Journaling Subscription,0,Subscription Term (Required),53.97,53.97
636496,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Spring 2025 (February Issue),78.92,78.92
636497,1,1IHS-MAKE25,Made In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
636498,1,1JOU-2401,Art Journaling Winter 2024,0.5,,15.99,15.99
636498,1,1JOU-2402,Art Journaling Spring 2024,0.5,,15.99,15.99
636499,1,1SUB-GRA,Bella Grace Subscription,0,Would you like to add? Bella Grace Issue 42 (December 2024),93.9,93.9
636500,1,1SOM-2501,Somerset Studio Winter 2025,0.5,,16.99,16.99
636500,1,1SOM-2502,Somerset Studio Spring 2025 – Coming February 1st,0.5,,16.99,16.99
636500,1,1HER-2502,In Her Studio Spring 2025 – Coming February 1st,0.5,,16.99,16.99
636500,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636501,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Spring 2025 (February Issue),78.92,78.92
636502,1,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,16.99
636503,1,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636504,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636505,1,1FIE-2401PDF,Field Guide to Everyday Magic Issue 13 Instant Download,0.5,,13.99,13.99
636506,1,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,16.99
636507,1,1SUB-GRAMIXED-US,Deluxe Bella Grace Subscription,0,Shipping Destination (Required),99.95,99.95
636508,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Spring 2025 (February Issue),78.92,78.92
636509,1,1IHG-2403,In Her Garden Autumn 2024,0.5,,16.99,16.99
636509,1,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,16.99
636510,2,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,33.98
636511,1,1SOM-DOLL06,Beyond Paper Dolls,0.5,,12.95,12.95
636511,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Spring 2025 (February Issue),78.92,78.92
636511,1,5SER-SOM1124FOREST,Somerset Studio Gift Bundle,2.13,,31.97,31.97
636512,1,1GRA-2501,Bella Grace Issue 42 – New,0.5,,19.99,19.99
636513,1,1GRA-COZY24,The Cozy Issue Volume 7,0.5,,18.99,18.99
636514,1,1GRA-COZY24,The Cozy Issue Volume 7,0.5,,18.99,18.99
636515,1,1SOM-2403,Somerset Studio Summer 2024,0.5,,16.99,16.99
636515,1,1SOM-2404,Somerset Studio Autumn 2024,0.5,,16.99,16.99
636515,1,1SOM-2501,Somerset Studio Winter 2025,0.5,,16.99,16.99
636516,1,1IHG-2404PDF,In Her Garden Winter 2025 Instant Download,0.5,,13.99,13.99
636517,1,1SOM-2502,Somerset Studio Spring 2025 – Coming February 1st,0.5,,16.99,16.99
636518,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636519,1,1RSVP-WIL,Willow and Sage Subscription,0,Would you like to add? The Candle Issue Vol. 4 (December 2024),74.92,74.92
636519,1,1SER-IHGWIL23,Garden and Herb Bundle,2,,32.97,32.97
636520,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636521,2,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,27.98
636522,1,1IHG-2403PDF,In Her Garden Autumn 2024 Instant Download,0.5,,14.99,14.99
636522,1,1FIE-2402PDF,Field Guide to Everyday Magic Issue 14  Instant Download,0.5,,13.99,13.99
636522,1,1GRA-COZY24PDF,The Cozy Issue Volume 7 Instant Download,0.5,,14.99,14.99
636522,1,1IHG-2404PDF,In Her Garden Winter 2025 Instant Download,0.5,,13.99,13.99
636523,1,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636524,1,1SOM-HOL23,A Somerset Holiday Volume 17,0.5,,15.99,15.99
636524,1,1SOM-HOL24,A Somerset Holiday Volume 18,0.5,,15.99,15.99
636524,1,1SOM-HOL25,A Somerset Holiday Volume 19 Pre-Order,0.5,Shipping Destination,14.99,14.99
636525,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636526,1,1RSVP-GARDEN-2YR,In Her Garden Subscription,0,Would you like to add? In Her Garden Winter 2025 (December Issue),136.92,136.92
636527,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Shipping Destination,87.95,87.95
636527,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
636528,1,1GRA-2301,Bella Grace Issue 34,0.5,,19.99,19.99
636529,1,1SOM-2502,Somerset Studio Spring 2025 – Coming February 1st,0.5,,16.99,16.99
636529,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636530,1,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,16.99
636532,1,1GRA-COZY24,The Cozy Issue Volume 7,0.5,,18.99,18.99
636533,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636534,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Winter 2025 (December Issue),78.92,78.92
636535,1,1SER-IHGWIL23,Garden and Herb Bundle,2,,32.97,32.97
636535,1,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,16.99
636535,1,1SER-IHG-SPR-SUM-AUT-24,In Her Garden Gift Set,3.02,,53.97,53.97
636535,1,5SER-WIL0824GRN0125NAT24,Natural Living Bundle,3,,48.97,48.97
636536,1,1SOM-DOLL06,Beyond Paper Dolls,0.5,,12.95,12.95
636536,1,1RSVP-HER,In Her Studio Subscription,0,Subscription Term (Required),57.97,57.97
636537,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636538,1,1SOM-2404,Somerset Studio Autumn 2024,0.5,,16.99,16.99
636538,1,1SOM-2501,Somerset Studio Winter 2025,0.5,,16.99,16.99
636539,1,1RSVP-JOU,Art Journaling Subscription,0,Would you like to add? Art Journaling Winter 2025 (January Issue),73.92,73.92
636540,1,1GRA-2502,Bella Grace Issue 43 Pre-Order,0.5,Shipping Destination,17.99,17.99
636541,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636542,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
636544,1,1SUB-SOM,Somerset Studio Subscription,0,Subscription Term (Required),57.97,57.97
636545,1,1SUB-GRAMIXED-US,Deluxe Bella Grace Subscription,0,Would you like to add? Book of Lists Vol. 3 (January 2025),122.9,122.9
636546,1,1BOL-25,Bella Grace Book of Lists Volume 3 – New,0.5,,18.99,18.99
636547,1,TEMPTING-0053,Flip-Flop Card Template,0,,0,0
636547,1,TEMPTING-0061,Purse Template,0,,0,0
636547,1,TEMPTING-0064,Bird in Flight Template,0,,0,0
636548,1,1GRA-COZY23,The Cozy Issue Volume 6,0.5,,18.99,18.99
636549,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636550,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636551,1,1RSVP-QUI,Art Quilting Studio Subscription,0,Subscription Term (Required),53.97,53.97
636552,1,1GRA-COZY24,The Cozy Issue Volume 7,0.5,,18.99,18.99
636553,1,1SOM-HOL24,A Somerset Holiday Volume 18,0.5,,15.99,15.99
636553,1,1MIN-25,Mingle Autumn 2025 Pre-Order,0.5,Shipping Destination,13.99,13.99
636553,1,1IHS-MAKE25,Made In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
636553,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636555,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Winter 2025 (December Issue),78.92,78.92
636556,1,1GRA-COZY24,The Cozy Issue Volume 7,0.5,,18.99,18.99
636557,1,1MIN-1603,Mingle Summer 2016,0.5,,14.99,14.99
636557,1,1MIN-2002,Mingle Spring 2020,0.5,,14.99,14.99
636557,1,1MIN-2103,Mingle Summer 2021,0.5,,14.99,14.99
636557,1,1MIN-2301,Mingle Winter 2023,0.5,,15.99,15.99
636558,1,1MIN-25,Mingle Autumn 2025 Pre-Order,0.5,Shipping Destination,13.99,13.99
636558,1,1SER-MIN102410231022,Holiday Entertaining Bundle,3.3,,50.97,50.97
636558,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636559,1,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636560,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636560,1,1SER-IHG-SPR-SUM-AUT-24,In Her Garden Gift Set,3.02,,53.97,53.97
636561,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636562,1,1HOU-23,The Natural Home Issue Volume 4,0.5,,16.99,16.99
636562,1,1HOU-24,The Natural Home Issue Volume 5,0.5,,16.99,16.99
636562,1,1WIL-2501,Willow and Sage Winter 2025,0.5,,15.99,15.99
636562,1,1WIL-2502,Willow and Sage Spring 2025 – Coming February 1st,0.5,,15.99,15.99
636563,1,C8018,Soccer Gal Wood Mounted Stamp by Chris Johnson,0.25,,6.95,6.95
636563,1,1JOU-2102,Art Journaling Spring 2021,0.5,,14.99,14.99
636563,1,1SOM-2201,Somerset Studio Winter 2022,0.5,,15.99,15.99
636563,1,1JOU-2202,Art Journaling Spring 2022,0.5,,14.99,14.99
636563,1,1JOU-2303-01,Art Journaling Summer 2023,0.5,,15.99,15.99
636563,1,1SOM-2403,Somerset Studio Summer 2024,0.5,,16.99,16.99
636563,1,1JOU-2501,Art Journaling Winter 2025 – New,0.5,,15.99,15.99
636565,1,1HER-2502,In Her Studio Spring 2025 – Coming February 1st,0.5,,16.99,16.99
636566,1,1SOM-TA0501,Transparent Art,0.7,,12.95,12.95
636566,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Spring 2025 (February Issue),78.92,78.92
636567,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Winter 2025 (December Issue),78.92,78.92
636569,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
636570,1,1RSVP-HERGARDEN-US,Deluxe In Her Studio Subscription,0,Shipping Destination,87.97,87.97
636571,1,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,16.99
636572,1,1RSVP-JOU,Art Journaling Subscription,0,Would you like to add? Art Journaling Winter 2025 (January Issue),73.92,73.92
636573,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636574,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
636574,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636575,1,1GRA-COZY22,The Cozy Issue Volume 5,0.5,,18.99,18.99
636575,1,1GRA-COZY24,The Cozy Issue Volume 7,0.5,,18.99,18.99
636575,1,1GRA-2501,Bella Grace Issue 42 – New,0.5,,19.99,19.99
636575,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
636576,1,1GRA-2502,Bella Grace Issue 43 Pre-Order,0.5,Shipping Destination,17.99,17.99
636577,1,TEMPTING-0044,Pyramid Box Template,0,,0,0
636578,1,1SOM-2502,Somerset Studio Spring 2025 – Coming February 1st,0.5,,16.99,16.99
636579,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Spring 2025 (February Issue),78.92,78.92
636579,1,1IHS-MAKE25,Made In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
636579,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636580,1,1GRA-2502,Bella Grace Issue 43 Pre-Order,0.5,Shipping Destination,17.99,17.99
636580,1,1GRE-2502,GreenCraft Summer 2025 Pre-Order,0.5,Shipping Destination,13.99,13.99
636581,1,1SUB-SOM,Somerset Studio Subscription,0,Subscription Term (Required),57.97,57.97
636583,1,1SUB-SOM,Somerset Studio Subscription,0,Subscription Term (Required),57.97,57.97
636584,1,1CDL-22PDF,The Candle Issue Volume 3 Instant Download,0.5,,13.99,13.99
636585,1,1SUB-GRA-2YR,Bella Grace Subscription,0,Subscription Term (Required),139.9,139.9
636586,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636587,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Winter 2025 (December Issue),78.92,78.92
636588,1,Replacement,Replacement,0.1,,0,0
636588,1,1CDL-24,The Candle Issue Volume 4 – New,0.5,,0,0
636589,1,1RSVP-JOU,Art Journaling Subscription,0,Subscription Term (Required),53.97,53.97
636590,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Would you like to add? The Cozy Issue Vol. 7 (November 2024),110.94,110.94
636591,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636592,1,1GRA-2502,Bella Grace Issue 43 Pre-Order,0.5,Shipping Destination,17.99,17.99
636592,1,1IHS-MAKE25,Made In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
636593,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Winter 2025 (December Issue),78.92,78.92
636594,1,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636595,1,1SUB-GRA-2YR,Bella Grace Subscription,0,Subscription Term (Required),139.9,139.9
636596,1,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,16.99
636596,1,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636597,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636599,2,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,29.98
636600,1,1RSVP-JOU-OFFER2YR,Art Journaling Charter Membership Offer,0,Subscription Term (Required),102.97,102.97
636601,1,1GRA-COZY25,The Cozy Issue Volume 8 Pre-Order,0.5,Shipping Destination,16.99,16.99
636602,1,1SUB-FIE,Field Guide to Everyday Magic Subscription,0,Shipping Destination (Required),63.97,63.97
636603,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636604,1,1SUB-GRAMIXED-US,Deluxe Bella Grace Subscription,0,Shipping Destination (Required),99.95,99.95
636604,1,1FIE-2402,Field Guide to Everyday Magic Issue 14,0.5,,17.99,17.99
636605,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Winter 2025 (December Issue),78.92,78.92
636606,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
636606,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636607,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636608,1,5SBO-TEATALL,Tea Tins Tall —  Set of 3,0.5,,8.05,8.05
636608,1,S7327,Out of the Hurly Burly Clearly Impressed Stamp Set by Sandra Evertson,0.4,,11.97,11.97
636608,1,1SOM-HOL25,A Somerset Holiday Volume 19 Pre-Order,0.5,Shipping Destination,14.99,14.99
636609,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636610,2,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,29.98
636611,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Winter 2025 (December Issue),78.92,78.92
636612,1,1RSVP-JOU,Art Journaling Subscription,0,Subscription Term (Required),53.97,53.97
636613,1,1JWL-2501,Belle Armoire Jewelry Spring 2025 Pre-Order,0.5,Shipping Destination,18.99,18.99
636614,1,1IHG-2403,In Her Garden Autumn 2024,0.5,,16.99,16.99
636614,1,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636615,1,1RSVP-WIL,Willow and Sage Subscription,0,Subscription Term (Required),53.97,53.97
636616,1,1BOL-24,Bella Grace Book of Lists Volume 2,0.5,,18.99,18.99
636617,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636617,1,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,16.99
636618,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Winter 2025 (December Issue),78.92,78.92
636619,1,1RSVP-JOU,Art Journaling Subscription,0,Would you like to add? Art Journaling Winter 2025 (January Issue),73.92,73.92
636621,1,1SOM-HOL25,A Somerset Holiday Volume 19 Pre-Order,0.5,Shipping Destination,14.99,14.99
636621,1,1IHS-MAKE25,Made In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
636621,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636622,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636623,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636624,1,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636625,1,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,16.99
636625,1,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636626,1,1SOM-2503,Somerset Studio Summer 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636627,1,1GRE-2401,GreenCraft Winter 2024,0.5,,15.99,15.99
636627,1,1MIN-2402,Mingle Spring 2024,0.5,,15.99,15.99
636627,1,1MIN-2403,Mingle Autumn 2024,0.5,,15.99,15.99
636627,1,1SOM-2404,Somerset Studio Autumn 2024,0.5,,16.99,16.99
636627,1,1GRE-2501,GreenCraft Winter 2025 – New,0.5,,15.99,15.99
636627,1,1SOM-2502,Somerset Studio Spring 2025 – Coming February 1st,0.5,,16.99,16.99
636627,1,1JOU-2501PDF,Art Journaling Winter 2025 Instant Download,0.5,,13.99,13.99
636628,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
636629,1,1SOM-2403,Somerset Studio Summer 2024,0.5,,16.99,16.99
636629,1,1SOM-2404,Somerset Studio Autumn 2024,0.5,,16.99,16.99
636629,1,1JOU-2501,Art Journaling Winter 2025 – New,0.5,,15.99,15.99
636629,1,1JOU-2404,Art Journaling Autumn 2024,0.5,,15.99,15.99
636630,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
636631,1,1GRA-COZY18PDF,The Cozy Issue Volume 1 Instant Download,0.5,,13.99,13.99
636632,1,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636635,1,1SOM-2501,Somerset Studio Winter 2025,0.5,,16.99,16.99
636636,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636637,1,1RSVP-JWL,Belle Armoire Jewelry Subscription,0,Gift with Subscription,53.97,53.97
636640,1,1JOU-2501,Art Journaling Winter 2025 – New,0.5,,15.99,15.99
636641,1,1HER-2303,In Her Studio Summer 2023,0.5,,15.99,15.99
636641,1,1HER-2304,In Her Studio Autumn 2023,0.5,,15.99,15.99
636641,1,1HER-2401,In Her Studio Winter 2024,0.5,,15.99,15.99
636641,1,1HER-2402,In Her Studio Spring 2024,0.5,,16.99,16.99
636641,1,1HER-2403,In Her Studio Summer 2024,0.5,,16.99,16.99
636641,1,1IHG-2402,In Her Garden Summer 2024,0.5,,16.99,16.99
636641,1,1HER-2404,In Her Studio Autumn 2024,0.5,,16.99,16.99
636641,1,1HER-2501,In Her Studio Winter 2025,0.5,,16.99,16.99
636642,1,1RSVP-JOU,Art Journaling Subscription,0,Would you like to add? Art Journaling Winter 2025 (January Issue),73.92,73.92
636642,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Spring 2025 (February Issue),78.92,78.92
636643,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
636643,1,1BOL-25,Bella Grace Book of Lists Volume 3 – New,0.5,,18.99,18.99
636644,1,1SUB-GRAMIXED-US,Deluxe Bella Grace Subscription,0,Would you like to add? Book of Lists Vol. 3 (January 2025),122.9,122.9
636645,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
636646,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636647,1,1RSVP-GARDEN-2YR,In Her Garden Subscription,0,Would you like to add? In Her Garden Winter 2025 (December Issue),136.92,136.92
636647,1,1FIE-2402,Field Guide to Everyday Magic Issue 14,0.5,,17.99,17.99
636647,1,1FIE-2501,Field Guide to Everyday Magic Issue 15 Pre-Order,0.5,Shipping Destination,15.99,15.99
636647,1,1SOM-HOL25,A Somerset Holiday Volume 19 Pre-Order,0.5,Shipping Destination,14.99,14.99
636647,1,5BV-3-649-07,Summer Greens Pocket Journal,0.83,,9.99,9.99
636647,1,1GRE-2502,GreenCraft Summer 2025 Pre-Order,0.5,Shipping Destination,13.99,13.99
636647,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
636647,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636648,1,1BOL-24,Bella Grace Book of Lists Volume 2,0.5,,18.99,18.99
636648,1,1GRA-2501,Bella Grace Issue 42 – New,0.5,,19.99,19.99
636648,1,1BOL-25,Bella Grace Book of Lists Volume 3 – New,0.5,,18.99,18.99
636648,1,1GRA-2502,Bella Grace Issue 43 Pre-Order,0.5,Shipping Destination,17.99,17.99
636653,1,1IHG-2401,In Her Garden Spring 2024,0.5,,16.99,16.99
636653,1,1WIL-2502,Willow and Sage Spring 2025 – Coming February 1st,0.5,,15.99,15.99
636654,1,5WIS-01MPSB,Shea Butter Soap Base (1 lb Wrapped Bar),1,,7.95,7.95
636654,1,5WIS-01MPCB,Cocoa Butter Soap Base (1 lb Wrapped Bar),1,,8.95,8.95
636654,1,1RSVP-WIL,Willow and Sage Subscription,0,Subscription Term (Required),53.97,53.97
636654,1,5SER-WIL0824GRN0125NAT24,Natural Living Bundle,3,,48.97,48.97
636655,1,1WIL-2401,Willow and Sage Winter 2024,0.5,,15.99,15.99
636655,1,1WIL-SOP24,Willow and Sage The Soapmaking Issue Volume 1,0.5,,16.99,16.99
636655,1,1RSVP-WILNATGFT-US,Premium Willow and Sage Subscription,0,Shipping Destination,83.95,83.95
636656,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636657,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636658,1,1RSVP-GARDEN-2YR,In Her Garden Subscription,0,Subscription Term,115.97,115.97
636659,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
636660,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
636661,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
636661,1,1IHS-MAKE25,Made In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
636661,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636662,1,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,16.99
636662,1,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636663,1,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636664,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
636665,1,1IHG-22PDF,In Her Garden Volume 1 Instant Download,0.5,,14.99,14.99
636666,1,1HER-2502,In Her Studio Spring 2025 – Coming February 1st,0.5,,16.99,16.99
636666,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
636666,1,1IHS-MAKE25,Made In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
636666,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636667,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636668,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
636669,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636669,1,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,16.99
636670,1,1IHG-2501,In Her Garden Spring 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
636671,2,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,33.98
636672,1,1WIL-HOL23,The Handmade Gift Issue Volume 1,0.5,,16.99,16.99
636672,1,1HOU-24,The Natural Home Issue Volume 5,0.5,,16.99,16.99
636672,1,1SOM-HOL24,A Somerset Holiday Volume 18,0.5,,15.99,15.99
636672,1,1GRE-2402,GreenCraft Summer 2024,0.5,,15.99,15.99
636672,1,1WIL-SOP24,Willow and Sage The Soapmaking Issue Volume 1,0.5,,16.99,16.99
636672,1,1CDL-24,The Candle Issue Volume 4 – New,0.5,,16.99,16.99
636672,1,1GRE-2501,GreenCraft Winter 2025 – New,0.5,,15.99,15.99
636672,1,1IHG-2404,In Her Garden Winter 2025 – New,0.5,,16.99,16.99
636672,1,1BOL-25,Bella Grace Book of Lists Volume 3 – New,0.5,,18.99,18.99
636672,1,5SER-COZ1124RCDLREDSHWL,The Ultimate Cozy Gift Bundle (Volume 7),4,,99.97,99.97
636673,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636674,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
636675,1,1RSVP-JOU,Art Journaling Subscription,0,Subscription Term (Required),53.97,53.97
